price_usd,price_rub_log,distance_kms,trip_time_minutes,total_time_minutes,speed_kmh,trip_type_uberblack,trip_type_uberx,surge_multiplier,trip_type_uberelka,price_per_km,trip_start_time_year,temperature_time_year,weather_partly_cloudy_night,trip_start_time_hour,temperature_time_hour,feels_like,cloudness,temp_hour_interaction,temperature_value,rub_usd_exchange_rate,temperature_time_month,trip_start_time_month,dropoff_long,pickup_long,vehicle_make,vehicle_model,weather_desc,ride_hailing_app_Uber,trip_type_Comfort,trip_type_EconomyFix,trip_type_uberBEAUTY,trip_type_uberBLACK,trip_type_uberELKA,trip_type_uberSELECT,trip_type_uberX,city_Moscow,city_Saint Petersburg,weather_main_clear-night,weather_main_cloudy,weather_main_fog,weather_main_partly-cloudy-day,weather_main_partly-cloudy-night,weather_main_rain,weather_main_snow,weather_main_wind,precipitation_rain,precipitation_snow,trip_start_time_timeofday_evening,trip_start_time_timeofday_morning,trip_start_time_timeofday_night,temperature_time_timeofday_evening,temperature_time_timeofday_morning,temperature_time_timeofday_night
2.85,5.099866427824199,6.61,18.6,28.0,14.164285714285715,0,1,1.0,0,24.659606656580937,2017,2017,0,14,14,2.0,0.68,70.0,5.0,57.13,4,4,30.3664563,30.4173905,Volkswagen,Polo,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.82,5.087596335232384,4.89,17.883333333333333,25.0,11.735999999999999,0,1,1.0,0,32.92433537832311,2017,2017,0,16,16,2.0,0.13,80.0,5.0,57.11,5,5,30.3664563,30.4175976,other,other,Clear,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.22,5.220355825078324,10.12,19.566666666666666,27.0,22.488888888888887,0,1,1.0,0,18.878504672897197,2017,2017,0,13,13,13.0,0.52,169.0,13.0,57.1,5,5,30.3664563,30.42532,Volkswagen,Polo,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9.93,6.329720905522696,33.78,29.5,38.0,42.4875,0,1,1.0,0,18.878504672897197,2017,2017,0,7,7,9.0,0.76,45.0,9.0,56.38,5,5,30.2742717,30.3664563,Chevrolet,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
9.93,6.329720905522696,33.97,46.43333333333333,57.0,31.325581395348834,0,1,1.0,0,18.878504672897197,2017,2017,0,7,7,13.0,0.53,91.0,13.0,56.38,5,5,30.3664563,30.2808294,Volkswagen,Polo,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
4.6,5.564520407322694,8.38,17.8,26.0,19.33846153846154,0,1,1.0,0,31.026252983293553,2017,2017,0,11,11,15.0,0.68,165.0,15.0,56.52,5,5,30.4511342,30.3664563,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
3.08,5.1647859739235145,8.77,16.383333333333333,20.0,26.31,0,1,1.0,0,19.84036488027366,2017,2017,0,12,12,16.0,0.32,192.0,16.0,56.52,5,5,30.3664563,30.4510085,Nissan,Almera,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.83,5.081404364984463,5.7,16.333333333333332,26.0,13.153846153846153,0,1,1.0,0,28.07017543859649,2017,2017,0,15,15,14.0,0.43,210.0,14.0,56.57,5,5,30.4078928,30.3664563,Hyundai,other,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.41,5.267858159063328,6.05,20.916666666666668,30.0,12.1,0,1,1.0,0,31.90082644628099,2017,2017,0,17,17,14.0,0.52,238.0,14.0,56.57,5,5,30.3664563,30.4079467,other,other,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2.58,4.990432586778736,4.72,18.25,24.0,11.799999999999999,0,1,1.0,0,30.93220338983051,2017,2017,0,12,12,0.0,0.93,60.0,5.0,56.64,6,6,30.4201667,30.3664563,Hyundai,Solaris,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.92,5.407171771460119,6.52,15.783333333333333,26.0,15.046153846153844,0,1,1.0,0,34.04907975460123,2017,2017,0,15,15,1.0,0.96,75.0,5.0,56.64,6,6,30.3664563,30.4178667,Hyundai,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,5.58724865840025,10.98,25.233333333333334,30.0,21.96,0,1,1.0,0,24.225865209471767,2017,2017,0,12,12,11.0,0.25,132.0,11.0,56.63,6,6,30.3361931,30.3664563,other,other,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.89,5.627621113690637,15.24,25.55,34.0,26.894117647058824,0,1,1.0,0,18.878504672897197,2017,2017,0,16,16,13.0,0.16,208.0,13.0,56.63,6,6,30.3664563,30.31886836,Hyundai,Solaris,Clear,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.47,6.0473721790462776,18.27,44.983333333333334,55.0,19.93090909090909,0,1,1.0,0,23.097974822112754,2017,2017,0,11,11,15.0,0.64,165.0,15.0,56.52,6,6,30.39474,30.3664563,Hyundai,Solaris,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
8.46,6.171700597410915,18.73,36.46666666666667,47.0,23.910638297872342,0,1,1.0,0,25.52055525894287,2017,2017,0,12,12,17.0,0.61,204.0,17.0,56.52,6,6,30.3664563,30.3954479,Nissan,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10.41,6.388947885474488,33.57,33.65,41.0,42.4875,0,1,1.0,0,18.878504672897197,2017,2017,0,20,20,19.0,0.23,342.0,19.0,57.08,6,6,30.2782467,30.3664563,Nissan,Almera,Clear,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
11.04,6.447305862541213,33.97,31.383333333333333,32.0,42.4875,0,1,1.0,0,18.878504672897197,2017,2017,0,21,21,13.0,0.09,286.0,13.0,57.08,6,6,30.3664563,30.2831367,Hyundai,Solaris,Clear,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2.18,4.8283137373023015,4.02,9.183333333333334,17.0,14.188235294117646,0,1,1.0,0,30.84577114427861,2017,2017,0,20,20,12.0,0.92,240.0,12.0,56.91,6,6,30.47097019,30.3664563,Volkswagen,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
3.06,5.1647859739235145,4.09,9.1,13.0,18.876923076923077,0,1,1.0,0,42.54278728606357,2017,2017,0,20,20,12.0,0.93,240.0,12.0,56.91,6,6,30.3664563,30.47618785,Ford,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
3.51,5.318119993844216,9.66,23.866666666666667,37.0,15.664864864864864,0,1,1.0,0,21.014492753623188,2017,2017,1,7,7,8.0,0.29,24.0,8.0,57.84,6,6,30.3618117,30.3664563,Skoda,Octavia,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
5.65,5.793013608384144,5.71,30.7,42.0,8.157142857142858,0,1,1.0,0,57.26795096322242,2017,2017,0,9,9,6.0,1.0,81.0,9.0,57.84,6,6,37.635031,37.6350862,Hyundai,Solaris,Overcast,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
7.68,6.09807428216624,14.18,36.03333333333333,48.0,17.724999999999998,0,1,1.0,0,31.311706629055006,2017,2017,0,16,16,11.0,0.0,176.0,11.0,57.84,6,6,37.635031,37.6350862,Kia,other,Clear,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2.56,5.003946305945459,3.91,10.883333333333333,19.0,12.347368421052632,0,1,1.0,0,37.85166240409207,2017,2017,0,14,14,15.0,0.98,210.0,15.0,57.77,6,6,37.6222847,37.6350862,Hyundai,Solaris,Overcast,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3.91,5.424950017481403,3.51,15.4,22.0,9.572727272727272,0,1,1.0,0,64.38746438746439,2017,2017,0,16,16,14.0,0.0,224.0,14.0,57.77,6,6,37.635031,37.62159103,Hyundai,Solaris,Clear,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10.04,6.364750756851911,11.23,26.066666666666666,29.0,23.23448275862069,0,0,1.0,0,51.64737310774711,2017,2017,0,16,16,20.0,0.0,320.0,20.0,57.77,6,6,37.6348309,37.6350862,other,other,Clear,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.1,6.150602768446279,7.16,13.283333333333333,21.0,20.45714285714286,0,0,1.0,0,65.36312849162012,2017,2017,0,21,21,15.0,0.14,315.0,15.0,57.77,6,6,37.635031,37.6276832,Kia,other,Clear,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
3.0,5.159055299214529,4.73,13.1,17.0,16.694117647058825,0,1,1.0,0,36.57505285412262,2017,2017,0,14,14,25.0,0.58,342.0,25.0,57.74,6,6,37.5898742,37.6347059,Kia,Rio,Partly Cloudy,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
4.98,5.676753802268282,13.33,24.75,34.0,23.523529411764706,0,1,1.0,0,21.8304576144036,2017,2017,0,11,11,17.0,1.0,187.0,17.0,58.46,6,6,37.635031,37.6350862,Hyundai,Solaris,Overcast,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1.72,4.6848128136402885,1.79,5.7,12.0,6.852631578947369,0,1,1.0,0,81.56596794081382,2017,2017,0,21,21,17.0,0.14,342.0,17.0,58.46,6,6,30.2742717,30.2808294,Kia,Rio,Clear,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.72,4.6848128136402885,1.79,5.7,12.0,12.799999999999999,0,1,1.0,0,78.390625,2017,2017,0,21,21,17.0,0.13,342.0,17.0,58.46,6,6,30.2742717,30.2808294,Hyundai,Solaris,Clear,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
11.62,6.522092798170152,33.97,28.933333333333334,37.0,42.4875,0,1,1.0,0,19.68686575819078,2017,2017,0,21,21,17.0,0.13,342.0,17.0,58.46,6,6,30.3664563,30.2808294,Renault,other,Clear,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4.19,5.5254529391317835,8.82,25.75,33.0,16.036363636363635,0,1,1.0,0,28.34467120181406,2017,2017,0,9,9,14.0,0.49,126.0,14.0,59.6,6,6,30.3680217,30.3664563,Kia,Rio,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
7.55,6.111866372960278,11.65,46.43333333333333,57.0,11.847457627118645,0,1,1.0,0,38.64206008583691,2017,2017,0,14,14,12.0,0.99,168.0,12.0,59.6,6,6,30.3664563,30.3643802,other,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.91,4.74493212836325,2.24,9.75,14.0,9.600000000000001,0,1,1.0,0,50.89285714285714,2017,2017,0,15,15,13.0,0.87,195.0,13.0,59.6,6,6,30.3664563,30.48744021,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.62,5.375694987569381,8.37,25.216666666666665,41.0,12.248780487804877,0,1,1.0,0,25.697729988052572,2017,2017,0,15,15,14.0,0.77,210.0,14.0,59.45,6,6,30.3664563,30.4175122,Nissan,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.11,5.493061443340548,8.37,17.95,32.0,15.693749999999998,0,1,1.0,0,28.912783751493432,2017,2017,0,14,14,16.0,0.92,224.0,16.0,58.93,6,6,30.3679649,30.3664563,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.45,5.572154032177765,9.48,42.68333333333333,55.0,10.341818181818184,0,1,1.0,0,27.637130801687764,2017,2017,0,17,17,16.0,0.41,272.0,16.0,58.93,6,6,30.3664563,30.369655,Renault,other,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
3.43,5.318463072240994,5.47,13.433333333333334,22.0,14.918181818181818,0,1,1.0,0,37.124314442413166,2017,2017,0,8,8,19.0,0.28,152.0,19.0,59.27,7,7,30.4156094,30.3664563,Nissan,Almera,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
4.94,5.683579767338681,6.08,13.383333333333333,14.0,26.057142857142857,0,1,1.0,0,48.19078947368421,2017,2017,0,9,9,19.0,0.3,171.0,19.0,59.27,7,7,30.3664563,30.4173356,Nissan,Almera,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2.46,4.990432586778736,4.54,9.683333333333334,21.0,12.971428571428572,0,1,1.0,0,32.158590308370044,2017,2017,0,16,16,18.0,0.34,288.0,18.0,59.39,7,7,30.4104133,30.3664563,Ford,Focus,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.07,5.209759339566245,6.71,20.866666666666667,32.0,12.58125,0,1,1.0,0,27.13114754098361,2017,2017,0,18,18,19.0,0.53,342.0,19.0,59.39,7,7,30.3664563,30.40974301,Nissan,Almera,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
3.62,5.389071729816501,8.27,22.566666666666666,29.0,17.110344827586207,0,1,1.0,0,26.360338573155985,2017,2017,0,13,13,16.0,0.8,208.0,16.0,60.21,7,7,30.3682152,30.3664563,Renault,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.69,5.407171771460119,10.04,22.183333333333334,28.0,21.514285714285712,0,1,1.0,0,22.11155378486056,2017,2017,0,14,14,16.0,0.91,224.0,16.0,60.21,7,7,30.3664563,30.3676417,Volkswagen,Polo,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.72,4.6848128136402885,1.83,5.7,14.0,7.842857142857143,0,1,1.0,0,48.63387978142077,2017,2017,0,10,10,12.0,0.72,120.0,12.0,60.14,7,7,30.464945,30.489003,Volkswagen,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1.72,4.6848128136402885,1.79,5.7,12.0,7.02,0,1,1.0,0,81.56596794081382,2017,2017,0,16,16,13.0,0.88,208.0,13.0,60.14,7,7,30.3761917,30.3662417,Ford,Focus,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.2,5.267858159063328,7.98,17.766666666666666,28.0,17.1,0,1,1.0,0,24.185463659147867,2017,2017,0,13,13,13.0,0.19,169.0,13.0,60.39,7,7,30.3664563,30.44553,Renault,other,Clear,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.74,6.248042874508429,13.48,26.15,44.0,18.381818181818183,0,0,1.0,0,38.27893175074184,2017,2017,0,10,10,19.0,0.28,190.0,19.0,59.06,7,7,30.2742717,30.480692,Skoda,Octavia,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
6.05,5.8805329864007,19.33,27.366666666666667,35.0,33.137142857142855,0,1,1.0,0,18.878504672897197,2017,2017,0,20,20,18.0,0.2,342.0,18.0,59.06,7,7,30.3664563,30.2808294,Skoda,Octavia,Clear,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
10.52,6.437751649736401,33.68,35.25,48.0,42.099999999999994,0,1,1.0,0,18.878504672897197,2017,2017,0,17,17,18.0,0.76,306.0,18.0,59.33,7,7,30.2742717,30.3664563,Ford,Focus,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
5.12,5.723585101952381,12.86,15.466666666666667,20.0,38.58,0,1,1.0,0,23.716951788491446,2017,2017,0,10,10,21.0,0.93,210.0,21.0,59.51,7,7,30.51186,30.3664563,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
5.21,5.739792912179234,14.76,19.4,28.0,31.628571428571426,0,1,1.0,0,21.00271002710027,2017,2017,0,13,13,25.0,0.69,325.0,25.0,59.51,7,7,30.3664563,30.5120449,Volkswagen,Polo,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.14,5.236441962829949,6.66,10.616666666666667,21.0,19.02857142857143,0,1,1.0,0,28.07807807807808,2017,2017,0,13,13,21.0,0.39,273.0,21.0,59.51,7,7,30.4511381,30.3664563,Hyundai,Solaris,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.78,5.420534999272286,8.63,20.733333333333334,29.0,17.855172413793106,0,1,1.0,0,26.071842410196986,2017,2017,0,14,14,21.0,0.9,294.0,21.0,59.51,7,7,30.3664563,30.4512848,Skoda,Rapid,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.3,5.298317366548036,8.1,16.216666666666665,23.0,21.130434782608692,0,1,1.0,0,24.567901234567902,2017,2017,0,17,17,21.0,0.52,342.0,21.0,60.33,8,8,30.3664563,30.4448071,Volkswagen,Polo,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
10.84,6.478509642208569,33.97,28.733333333333334,38.0,42.4875,0,1,1.0,0,19.04482859654263,2017,2017,0,10,10,18.0,0.82,180.0,18.0,59.99,8,8,30.3664563,30.2808294,Kia,Rio,Breezy and Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
2.72,5.099866427824199,6.84,16.466666666666665,25.0,16.416,0,1,1.0,0,23.830409356725145,2017,2017,0,16,16,20.0,0.31,320.0,20.0,59.82,8,8,30.3664563,30.4186203,Kia,Rio,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.81,4.700480365792417,3.85,12.116666666666667,18.0,12.833333333333334,0,1,1.0,0,28.31168831168831,2017,2017,0,18,18,22.0,0.53,342.0,22.0,60.11,8,8,30.3117488,30.3539272,Ford,Focus,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
6.16,5.916202062607435,15.26,27.816666666666666,36.0,25.433333333333334,0,1,1.0,0,24.246395806028833,2017,2017,1,21,21,15.0,0.41,330.0,15.0,60.11,8,8,30.3664563,30.3119914,Skoda,Octavia,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
4.46,5.5909869805108565,11.47,29.883333333333333,38.0,18.110526315789475,0,1,1.0,0,23.278116826503922,2017,2017,0,19,19,20.0,0.0,342.0,20.0,59.83,8,8,30.3664563,30.3428486,Kia,Rio,Clear,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6.75,6.003887067106539,14.74,32.5,39.0,22.676923076923078,0,1,1.0,0,27.40841248303935,2017,2017,0,12,12,24.0,0.32,288.0,24.0,59.83,8,8,30.296725,30.3664563,Chevrolet,Lacetti,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5.58,5.814130531825066,17.69,35.75,43.0,24.68372093023256,0,1,1.0,0,18.88072357263991,2017,2017,0,15,15,25.0,0.17,342.0,25.0,59.83,8,8,30.3664563,30.2967178,other,other,Clear,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.56,5.0369526024136295,7.08,10.033333333333333,16.0,26.55,0,1,1.0,0,21.610169491525422,2017,2017,0,11,11,21.0,0.7,231.0,21.0,59.83,8,8,30.4510372,30.3664563,Kia,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
4.56,5.6131281063880705,7.4,15.566666666666666,19.0,23.368421052631582,0,1,1.0,0,36.89189189189189,2017,2017,0,12,12,20.0,0.78,240.0,20.0,59.83,8,8,30.3664563,30.451324,Skoda,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5.1,5.723585101952381,15.21,34.03333333333333,49.0,18.624489795918368,0,1,1.0,0,20.052596975673897,2017,2017,0,12,12,19.0,0.31,228.0,19.0,59.85,8,8,30.2863214,30.3664563,other,other,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.29,5.552959584921617,14.27,46.18333333333333,51.0,16.788235294117648,0,1,1.0,0,18.878504672897197,2017,2017,0,20,20,16.0,0.28,320.0,16.0,59.85,8,8,30.49957272,30.32449097,Kia,Rio,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
4.58,5.616771097666572,13.89,30.25,35.0,23.81142857142857,0,1,1.0,0,19.7264218862491,2017,2017,0,16,16,21.0,0.39,336.0,21.0,59.79,8,8,30.29151083,30.3664563,Renault,other,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12.97,6.55250788703459,33.97,36.7,48.0,42.4875,0,0,1.0,0,50.01389274798555,2017,2017,1,21,21,18.0,0.64,342.0,18.0,59.47,8,8,30.2742717,30.3664563,Mercedes-Benz,other,Mostly Cloudy,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
10.33,6.415096959171596,33.97,36.7,48.0,42.4875,0,1,1.0,0,18.878504672897197,2017,2017,1,21,21,18.0,0.64,342.0,18.0,59.07,8,8,30.2742717,30.3664563,Kia,Rio,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
10.11,6.393590753950631,33.97,40.75,44.0,42.4875,0,1,1.0,0,18.878504672897197,2017,2017,1,21,21,18.0,0.64,342.0,18.0,59.07,8,8,30.2742717,30.3664563,Ford,Focus,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
10.77,6.455198563340122,33.97,36.31666666666667,37.0,42.4875,0,1,1.0,0,18.878504672897197,2017,2017,1,7,7,18.0,0.46,0.0,18.0,58.94,8,8,30.3664563,30.2869833,Nissan,Almera,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
3.41,5.308267697401205,10.27,14.516666666666667,21.0,29.342857142857145,0,1,1.0,0,19.571567672833496,2017,2017,0,13,13,22.0,0.8,286.0,22.0,58.94,8,8,30.4285168,30.4770327,Hyundai,Solaris,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.84,5.655991810819852,14.63,25.65,39.0,22.50769230769231,0,1,1.0,0,19.48051948051948,2017,2017,0,13,13,25.0,0.47,325.0,25.0,58.94,8,8,30.27981003,30.3664563,Kia,other,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.72,4.6848128136402885,2.16,5.7,12.0,16.200000000000003,0,1,1.0,0,37.03703703703704,2017,2017,0,14,14,25.0,0.46,342.0,25.0,58.94,8,8,30.3048268,30.2808294,other,other,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.04,4.795790545596741,2.24,5.7,12.0,12.21818181818182,0,1,1.0,0,53.57142857142857,2017,2017,0,14,14,25.0,0.61,342.0,25.0,58.94,8,8,30.27967247,30.30494112,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5.09,5.707110264748875,14.24,26.483333333333334,31.0,27.561290322580643,0,1,1.0,0,21.06741573033708,2017,2017,0,19,19,23.0,0.53,342.0,23.0,58.94,8,8,30.3664563,30.2808294,other,other,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1.81,4.6848128136402885,3.78,9.15,12.0,18.9,0,1,1.0,0,28.306878306878307,2017,2017,0,13,13,20.0,0.55,260.0,20.0,59.07,8,8,30.4548105,30.3664563,Renault,Logan,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12.97,6.55250788703459,31.64,46.43333333333333,57.0,30.619354838709675,0,0,1.0,0,50.18963337547408,2017,2017,0,15,15,20.0,0.42,300.0,20.0,59.07,8,8,30.3664563,30.2808294,Mercedes-Benz,other,Partly Cloudy,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12.97,6.55250788703459,28.86,46.43333333333333,55.0,31.483636363636364,0,1,1.0,0,27.442827442827443,2017,2017,0,19,19,18.0,0.38,342.0,18.0,59.07,8,8,30.2742717,30.3664563,Chevrolet,Cruze,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
10.32,6.415096959171596,33.97,46.43333333333333,57.0,29.57391304347826,0,1,1.0,0,18.878504672897197,2017,2017,0,16,16,17.0,0.92,256.0,16.0,59.11,8,8,30.2743737,30.3664563,Volkswagen,Polo,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11.0,6.450470422144176,33.97,46.43333333333333,57.0,34.92727272727273,0,1,1.0,0,18.878504672897197,2017,2017,0,13,13,19.0,0.78,247.0,19.0,57.48,9,9,30.3664563,30.2808294,Hyundai,Solaris,Breezy and Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
